customer_id,customer_name,gender,age,city,area,registered_date,customer_segment,preferred_payment_mode
CU019166,Samaksh Sathe,Female,19.0,Bilaspur,Sarkanda,2024-12-20,Premium,Cash on Delivery
CU019167,Om Dani,Female,52.0,Korba,Transport Nagar,2025-02-09,New,Wallet
CU019168,Jagvi Iyengar,Female,41.0,Bilaspur,Sarkanda,2024-04-19,Returning,Cash on Delivery
CU019169,Sai Dayal,Male,64.0,Rajnandgaon,Civil Lines,2025-02-15,Returning,UPI
CU019170,Laban Baria,Male,44.0,Bhilai,Smriti Nagar,2025-03-14,New,Cash on Delivery
CU019171,Mekhala Sheth,Female,30.0,Bilaspur,Vyapar Vihar,2024-07-01,Premium,UPI
CU019172,Anusha Aurora,Female,22.0,Bilaspur,Sarkanda,2026-01-06,New,Wallet
CU019173,Widisha Kala,Female,39.0,Raipur,Shankar Nagar,2026-02-28,New,Cash on Delivery
CU019174,Wridesh Shan,Female,36.0,Korba,Transport Nagar,2025-03-06,Returning,UPI
CU019175,Wyatt Sodhi,Female,32.0,Durg,Adarsh Nagar,2024-04-21,New,Cash on Delivery
CU019176,Kavya Bhat,Female,42.0,Durg,Ashish Nagar,2025-04-07,New,UPI
CU019177,Aayush Rattan,Male,44.0,Bhilai,Sector 9,2024-05-26,New,Card
CU019178,Abha Varty,Male,44.0,Durg,Adarsh Nagar,2025-05-22,New,UPI
CU019179,Riya Behl,Male,46.0,Raipur,Telibandha,2024-09-13,Premium,UPI
CU019180,Oni Sura,Female,49.0,Rajnandgaon,Station Para,2026-03-12,Returning,UPI
CU019181,Chanchal Deshmukh,Female,48.0,Raipur,VIP Road,2025-04-03,New,UPI
CU019182,Frado Boase,Female,23.0,Bilaspur,Tarbahar,2024-10-30,Returning,Card
CU019183,Simon Seth,Male,22.0,Raipur,Devendra Nagar,2025-07-07,Returning,UPI
CU019184,Balendra Luthra,Female,50.0,Bilaspur,Tarbahar,2026-03-01,Returning,Card
CU019185,Madhav Agarwal,Female,35.0,Bhilai,Supela,2024-09-07,Premium,Card
CU019186,Om Kala,Female,44.0,Korba,Transport Nagar,2025-10-09,New,UPI
CU019187,Vinaya Agate,Female,25.0,Korba,Transport Nagar,2026-01-30,Returning,UPI
CU019188,Vamakshi Barad,Female,27.0,Bhilai,Sector 9,2025-02-18,Returning,Card
CU019189,Diya Ganguly,Female,45.0,Durg,Borsi,2026-02-06,Returning,UPI
CU019190,Oscar Loke,Female,33.0,Bilaspur,Link Road,2025-12-06,Returning,Card
CU019191,Yuvraj Chahal,Female,36.0,Bhilai,Supela,2025-04-14,Returning,Wallet
CU019192,Jonathan Kalla,Male,18.0,Bhilai,Supela,2026-02-26,New,Card
CU019193,Girindra Bains,Male,64.0,Raipur,VIP Road,2024-08-08,Returning,UPI
CU019194,Netra Sodhi,Male,56.0,Raipur,Devendra Nagar,2026-02-15,New,Card
CU019195,Balendra Banik,Female,32.0,Bhilai,Sector 10,2024-11-10,New,UPI
CU019196,Harini Lall,Female,55.0,Bilaspur,Tarbahar,2025-02-24,Returning,Wallet
CU019197,Watika Bajwa,Male,45.0,Bhilai,Vaishali Nagar,2024-11-04,Returning,UPI
CU019198,Hritik Varkey,Male,49.0,Rajnandgaon,Station Para,2026-01-23,Returning,UPI
CU019199,Darsh Khalsa,Male,48.0,Raipur,VIP Road,2024-10-27,Returning,UPI
CU019200,Raghav Balan,Female,26.0,Durg,Adarsh Nagar,2025-08-27,New,Wallet
CU019201,Henry Mittal,Female,,Durg,Adarsh Nagar,2025-04-20,Returning,Card
CU019202,Benjamin Narayanan,Female,52.0,Durg,Ashish Nagar,2024-05-27,New,UPI
CU019203,Hemani Bakshi,Male,28.0,Bhilai,Smriti Nagar,2025-10-10,Returning,Cash on Delivery
CU019204,Wakeeta Parmar,Male,19.0,Raipur,Shankar Nagar,2024-04-27,Premium,UPI
CU019205,Zarna Pillay,Female,39.0,Durg,Malviya Nagar,2024-08-10,New,UPI
CU019206,Wakeeta Mammen,Male,56.0,Durg,Adarsh Nagar,2025-01-17,Returning,UPI
CU019207,Omaja Sarna,Female,20.0,Durg,Borsi,2025-02-13,New,Cash on Delivery
CU019208,Nachiket Garde,Female,31.0,Raipur,Civil Lines,2025-07-15,Returning,Wallet
CU019209,Onveer Yogi,Male,58.0,Bilaspur,Sarkanda,2024-05-15,New,UPI
CU019210,Aachal Gandhi,Female,31.0,Bhilai,Smriti Nagar,2026-01-12,New,UPI
CU019211,Abhiram Mitter,Female,61.0,Bilaspur,Sarkanda,2024-05-05,New,UPI
CU019212,Arya Shenoy,Male,54.0,Durg,Borsi,2024-04-28,Returning,Wallet
CU019213,Vedika Master,Female,43.0,Raipur,VIP Road,2025-09-21,Returning,UPI
CU019214,Lila Pathak,Female,48.0,Raipur,Civil Lines,2024-10-14,Returning,Cash on Delivery
CU019215,Chatresh Reddy,Male,62.0,Raipur,Telibandha,2024-09-27,New,UPI
CU019216,Frado Doctor,Male,32.0,Raipur,Avanti Vihar,2025-09-27,Returning,UPI
CU019217,Hemani Bal,Male,19.0,Raipur,Devendra Nagar,2025-06-15,Returning,UPI
CU019218,Ekaraj Sant,Male,37.0,Raipur,Civil Lines,2024-12-21,New,UPI
CU019219,Harish Dugar,Male,35.0,Bhilai,Smriti Nagar,2024-11-16,Returning,UPI
CU019220,Ishwar Cheema,Male,18.0,Bilaspur,Vyapar Vihar,2025-06-14,Returning,UPI
CU019221,Nimrat Bera,Male,27.0,Durg,Adarsh Nagar,2025-12-19,Returning,UPI
CU019222,Mekhala Gokhale,Other,56.0,Bhilai,Sector 10,2025-01-16,Returning,UPI
CU019223,Arin Ratta,Male,41.0,Raipur,Civil Lines,2025-02-08,Returning,Wallet
CU019224,Nilima Golla,Female,23.0,Durg,Malviya Nagar,2024-08-30,Returning,UPI
CU019225,Krisha Madan,Female,31.0,Bhilai,Vaishali Nagar,2025-04-23,Returning,UPI
CU019226,Pranit Bahl,Female,19.0,Raipur,Telibandha,2024-05-15,Returning,Card
CU019227,Champak Raghavan,Male,26.0,Bhilai,Smriti Nagar,2025-11-14,New,Card
CU019228,Ekaraj Muni,Male,55.0,Rajnandgaon,Civil Lines,2025-04-27,Returning,UPI
CU019229,Bakhshi De,Female,29.0,Bhilai,Sector 9,2024-10-28,Returning,Cash on Delivery
CU019230,Aarini Kala,Female,34.0,Rajnandgaon,Station Para,2024-08-14,New,UPI
CU019231,Ishanvi Mishra,Male,41.0,Raipur,Telibandha,2024-10-11,New,UPI
CU019232,Hemangini Sarin,Male,18.0,Raipur,Civil Lines,2024-05-21,New,Cash on Delivery
CU019233,Bhavika Divan,Male,28.0,Raipur,Shankar Nagar,2026-02-25,New,UPI
CU019234,Jatin Swamy,Female,58.0,Durg,Adarsh Nagar,2024-11-12,Returning,UPI
CU019235,Aradhana Shankar,Female,45.0,Bilaspur,Tarbahar,2026-02-03,Premium,UPI
CU019236,Vyanjana Joshi,Male,55.0,Bilaspur,Sarkanda,2026-02-05,New,Card
CU019237,Vritti Bansal,Female,46.0,Rajnandgaon,Station Para,2024-04-11,Premium,UPI
CU019238,Champak More,Male,52.0,Bhilai,Sector 9,2025-05-14,Returning,UPI
CU019239,Lopa Dhar,Male,,Raipur,Avanti Vihar,2025-10-30,Returning,Cash on Delivery
CU019240,Shivansh Savant,Female,60.0,Bilaspur,Vyapar Vihar,2024-09-22,Returning,Cash on Delivery
CU019241,Bhavna Pandya,Male,26.0,Raipur,Civil Lines,2026-03-15,Returning,Card
CU019242,Ethan Bose,Female,53.0,Bilaspur,Sarkanda,2025-06-26,New,Wallet
CU019243,Vansha Iyengar,Female,34.0,Durg,Borsi,2025-10-25,New,UPI
CU019244,Manbir Borah,Female,53.0,Bhilai,Sector 10,2025-10-14,New,UPI
CU019245,Maanav Chand,Female,23.0,Raipur,Avanti Vihar,2024-07-13,Returning,Cash on Delivery
CU019246,Arya Bakshi,Female,54.0,Bilaspur,Link Road,2025-12-11,Returning,UPI
CU019247,Faras Kashyap,Female,45.0,Raipur,Shankar Nagar,2024-06-27,Returning,Card
CU019248,Lajita Muni,Male,37.0,Raipur,Avanti Vihar,2026-03-24,Premium,UPI
CU019249,Advaith Talwar,Female,38.0,Bhilai,Vaishali Nagar,2025-07-02,Returning,UPI
CU019250,Rehaan Vasa,Female,50.0,Raipur,Devendra Nagar,2025-06-25,New,UPI
CU019251,Bishakha Ghose,Female,27.0,Raipur,Avanti Vihar,2026-02-22,Returning,UPI
CU019252,Ishwar Kannan,Female,61.0,Bilaspur,Sarkanda,2025-02-10,New,Cash on Delivery
CU019253,Luke Mishra,Female,29.0,Bhilai,Sector 9,2025-03-30,New,UPI
CU019254,Dakshesh Saha,Female,45.0,Bhilai,Supela,2025-08-09,New,UPI
CU019255,Kiaan Dave,Female,23.0,Rajnandgaon,Station Para,2024-09-10,Premium,UPI
CU019256,Divya Saxena,Female,23.0,Raipur,Devendra Nagar,2024-06-20,Premium,Cash on Delivery
CU019257,Oviya Mannan,Female,37.0,Raipur,Civil Lines,2026-03-17,New,UPI
CU019258,Ayaan Mammen,Female,60.0,Korba,TP Nagar,2025-09-20,Returning,UPI
CU019259,Nicholas Lall,Female,33.0,Raipur,Civil Lines,2025-05-22,New,Card
CU019260,Amaira Kapadia,Male,23.0,Korba,Transport Nagar,2024-10-21,Returning,Cash on Delivery
CU019261,Januja Sanghvi,Male,31.0,Bilaspur,Tarbahar,2025-11-03,New,Cash on Delivery
CU019262,Nilima Rana,Female,39.0,Bhilai,Supela,2025-07-30,New,UPI
CU019263,Vasana Buch,Male,,Raipur,Telibandha,2025-02-09,New,UPI
CU019264,Gautam Dewan,Male,51.0,Bhilai,Vaishali Nagar,2025-03-06,Premium,Card
CU019265,Lekha Johal,Male,25.0,Durg,Adarsh Nagar,2026-02-19,New,UPI
CU019266,Irya Tak,Male,28.0,Raipur,VIP Road,2024-10-02,Returning,UPI
CU019267,Vansha Mahajan,Male,64.0,Durg,Borsi,2024-05-25,New,UPI
CU019268,Diya Ravel,Other,47.0,Durg,Adarsh Nagar,2025-10-14,Returning,UPI
CU019269,Ishani Sahota,Female,57.0,Bilaspur,Vyapar Vihar,2024-09-12,New,Wallet
CU019270,Kritika Sami,Male,41.0,Raipur,Civil Lines,2025-12-31,Returning,Wallet
CU019271,Krishna Ranganathan,Male,49.0,Durg,Borsi,2025-06-09,Returning,UPI
CU019272,Aadhya Chander,Male,38.0,Bilaspur,Sarkanda,2025-05-22,Premium,Card
CU019273,Chasmum Uppal,Male,53.0,Raipur,Devendra Nagar,2024-09-24,New,Cash on Delivery
CU019274,Maya Mallick,Male,35.0,Korba,TP Nagar,2025-12-03,Returning,UPI
CU019275,Simon Ganesan,Male,39.0,Raipur,Civil Lines,2025-10-13,Returning,UPI
CU019276,Lucky Edwin,Female,,Rajnandgaon,Civil Lines,2025-12-04,New,UPI
CU019277,Pallavi Kumer,Male,45.0,Raipur,Civil Lines,2025-04-26,Returning,UPI
CU019278,Ryan Deshpande,Male,42.0,Raipur,Telibandha,2024-09-24,Returning,Cash on Delivery
CU019279,Bhavini Deol,Female,,Bilaspur,Link Road,2025-05-21,Returning,UPI
CU019280,Damini Rastogi,Male,52.0,Raipur,Civil Lines,2025-06-19,Returning,Cash on Delivery
CU019281,Agastya Babu,Female,30.0,Raipur,VIP Road,2024-08-21,Returning,UPI
CU019282,Yoshita Handa,Female,34.0,Raipur,VIP Road,2026-03-26,Returning,Cash on Delivery
CU019283,Brijesh Bera,Other,49.0,Durg,Ashish Nagar,2025-01-27,New,UPI
CU019284,Yadavi Chaudhry,Male,62.0,Raipur,Civil Lines,2024-06-23,Returning,Card
CU019285,Pahal Pau,Male,31.0,Bilaspur,Link Road,2025-10-10,Returning,UPI
CU019286,Brinda Ratta,Female,30.0,Bilaspur,Sarkanda,2025-07-16,New,Cash on Delivery
CU019287,Ekantika Chada,Female,40.0,Bhilai,Supela,2024-05-16,Returning,Cash on Delivery
CU019288,Vasana Sachar,Male,54.0,bhilai,Smriti Nagar,2024-12-24,Returning,Card
CU019289,Samarth Shankar,Male,41.0,Raipur,Telibandha,2024-06-13,New,UPI
CU019290,Balhaar Nagi,Female,63.0,Rajnandgaon,Civil Lines,2025-01-08,Returning,UPI
CU019291,Tarak Kumer,Male,56.0,Durg,Malviya Nagar,2024-05-10,New,UPI
CU019292,Anay Bawa,Female,61.0,Korba,TP Nagar,2024-05-15,New,UPI
CU019293,Ishita Banik,Female,20.0,Durg,Malviya Nagar,2025-11-18,New,UPI
CU019294,Daniel Kakar,Female,43.0,Durg,Malviya Nagar,2024-10-22,Premium,UPI
CU019295,Anita Pradhan,Male,42.0,Rajnandgaon,Civil Lines,2025-09-18,Premium,UPI
CU019296,Shaurya Sani,Female,21.0,Bhilai,Sector 9,2025-12-15,Returning,UPI
CU019297,Baljiwan Dass,Male,61.0,Korba,Transport Nagar,2025-08-13,New,UPI
CU019298,Parth Dixit,Female,33.0,Raipur,VIP Road,2024-05-14,New,UPI
CU019299,Gaurangi Nagy,Male,33.0,Raipur,Devendra Nagar,2025-11-20,Premium,UPI
CU019300,Rayaan Chaudhry,Male,40.0,Bhilai,Smriti Nagar,2024-11-10,New,Wallet
CU019301,Gunbir Parsa,Female,58.0,Bhilai,Sector 10,2025-08-05,Returning,UPI
CU019302,Ishanvi Pillay,Male,,Bhilai,Smriti Nagar,2026-03-21,Returning,UPI
CU019303,Amrita Boase,Female,36.0,Bilaspur,Vyapar Vihar,2024-05-10,New,Card
CU019304,Indrajit Sant,Male,26.0,Bilaspur,Link Road,2024-07-16,Returning,UPI
CU019305,Hamsini Naidu,Male,63.0,Korba,Transport Nagar,2025-12-01,Premium,Cash on Delivery
CU019306,Ladli Batra,Female,24.0,Bhilai,Sector 10,2025-10-08,Returning,Card
CU019307,Gabriel Chopra,Female,42.0,Raipur,Avanti Vihar,2026-02-16,Returning,Card
CU019308,Aadi Jayaraman,Female,54.0,Bilaspur,Tarbahar,2026-03-26,Returning,UPI
CU019309,Chaitanya Kothari,Female,64.0,Bilaspur,Sarkanda,2024-05-22,New,UPI
CU019310,Isha Iyer,Female,19.0,Durg,Malviya Nagar,2026-01-09,Returning,UPI
CU019311,Mekhala Bobal,Male,28.0,Raipur,Devendra Nagar,2024-08-24,Returning,UPI
CU019312,Amara Dara,Male,18.0,Raipur,Shankar Nagar,2025-12-15,New,UPI
CU019313,Nachiket Bobal,Female,27.0,Rajnandgaon,Civil Lines,2025-07-05,Returning,Card
CU019314,Hamsini Borah,Female,28.0,Raipur,Telibandha,2026-03-28,New,Cash on Delivery
CU019315,Jai Bhatnagar,Male,58.0,Bilaspur,Link Road,2026-03-17,Returning,Cash on Delivery
CU019316,Chaitaly Rege,Female,20.0,Raipur,Civil Lines,2024-10-16,Returning,UPI
CU019317,Pranav Raghavan,Male,58.0,Bhilai,Smriti Nagar,2025-04-15,New,Card
CU019318,Jagat Tak,Male,41.0,Durg,Borsi,2026-03-02,Returning,UPI
CU019319,Vanya Atwal,Female,58.0,Bhilai,Smriti Nagar,2025-10-18,Returning,UPI
CU019320,Jason Prasad,Male,43.0,Raipur,Devendra Nagar,2025-04-30,Returning,Card
CU019321,Aarini Palla,Male,45.0,Durg,Borsi,2025-09-03,Returning,UPI
CU019322,Samarth Patil,Male,38.0,Raipur,VIP Road,2024-06-17,Returning,UPI
CU019323,Mekhala Shenoy,Male,54.0,Raipur,Shankar Nagar,2025-09-11,Returning,UPI
CU019324,Gaurang Issac,Female,37.0,Bilaspur,Tarbahar,2025-12-22,New,UPI
CU019325,Max Dalal,Male,41.0,Bhilai,Sector 9,2025-02-12,Returning,Card
CU019326,Falan Goyal,Female,31.0,Bilaspur,Sarkanda,2024-07-05,New,UPI
CU019327,Rudra Kumer,Female,29.0,Bhilai,Smriti Nagar,2024-06-12,Returning,Card
CU019328,Ladli Rama,Male,59.0,Bhilai,Sector 10,2024-08-08,New,Card
CU019329,Indrajit Jaggi,Male,55.0,Bhilai,Supela,2025-05-31,New,UPI
CU019330,Pranav Brar,Male,39.0,Korba,TP Nagar,2024-04-01,Premium,UPI
CU019331,Utkarsh Majumdar,Male,28.0,Raipur,Civil Lines,2026-03-30,Returning,UPI
CU019332,Akshay Rajagopalan,Male,52.0,Rajnandgaon,Civil Lines,2025-01-01,Premium,UPI
CU019333,Faraj Manne,Female,19.0,Bhilai,Supela,2025-03-25,New,UPI
CU019334,Isaiah Deep,Male,50.0,Bhilai,Sector 9,2025-01-29,New,UPI
CU019335,Hemal Maharaj,Male,30.0,Bilaspur,Sarkanda,2025-08-18,New,UPI
CU019336,Aarini Seth,Male,20.0,Bhilai,Sector 10,2024-10-06,Returning,Card
CU019337,Thomas Iyengar,Female,20.0,Bilaspur,Tarbahar,2025-12-22,Returning,UPI
CU019338,David Bala,Male,60.0,Korba,TP Nagar,2025-11-19,New,Card
CU019339,Chaman Varty,Male,26.0,Durg,Ashish Nagar,2025-10-06,New,Card
CU019340,Saksham Gulati,Female,36.0,Bhilai,Sector 10,2026-01-03,New,UPI
CU019341,Warinder Kakar,Female,35.0,Bilaspur,Link Road,2025-10-07,New,Card
CU019342,Priya Maharaj,Male,52.0,Bhilai,Smriti Nagar,2024-11-01,New,UPI
CU019343,Saanvi Palla,Female,41.0,Durg,Malviya Nagar,2025-08-05,New,UPI
CU019344,Yachana Balan,Female,42.0,RAIPUR,Civil Lines,2025-04-14,Returning,Cash on Delivery
CU019345,Saumya Palla,Male,62.0,Raipur,Devendra Nagar,2025-08-12,Returning,UPI
CU019346,Jhalak Wason,Female,18.0,Bilaspur,Vyapar Vihar,2026-02-16,New,UPI
CU019347,Gayathri Narang,Female,39.0,Raipur,VIP Road,2024-05-26,Returning,UPI
CU019348,Yashvi Khare,Male,62.0,Bilaspur,Link Road,2024-08-10,Premium,UPI
CU019349,Keya Chakrabarti,Male,41.0,Raipur,Avanti Vihar,2026-02-20,Returning,UPI
CU019350,Rushil Oak,Male,23.0,Raipur,Shankar Nagar,2024-09-07,Returning,UPI
CU019351,Aarnav Nigam,Male,58.0,Bilaspur,Vyapar Vihar,2025-03-22,Returning,Wallet
CU019352,Varenya Jha,Female,54.0,Bhilai,Smriti Nagar,2024-12-31,Returning,UPI
CU019353,David Srivastava,Other,29.0,Rajnandgaon,Station Para,2025-11-26,New,Card
CU019354,Zashil Wadhwa,Female,62.0,Raipur,Civil Lines,2024-09-24,Returning,UPI
CU019355,Libni Kothari,Female,59.0,Raipur,Shankar Nagar,2024-07-22,Premium,UPI
CU019356,Pooja Raval,Male,52.0,Raipur,Civil Lines,2024-04-27,Returning,UPI
CU019357,Rishi Chaudhari,Male,61.0,BHILAI,Supela,2024-11-13,Premium,Cash on Delivery
CU019358,Nidhi Gokhale,Male,43.0,Raipur,Devendra Nagar,2026-01-16,Premium,Cash on Delivery
CU019359,Yatin Jayaraman,Female,35.0,Durg,Ashish Nagar,2025-12-09,Returning,UPI
CU019360,Gaurika Morar,Female,31.0,Raipur,Civil Lines,2024-05-09,Returning,UPI
CU019361,Arin Dalal,Male,30.0,Korba,TP Nagar,2026-03-14,Returning,UPI
CU019362,Pratyush Chacko,Female,47.0,Bilaspur,Vyapar Vihar,2024-12-23,Returning,Cash on Delivery
CU019363,Ronith Parmer,Female,54.0,Bilaspur,Tarbahar,2024-07-07,Returning,UPI
CU019364,Utkarsh Lad,Male,32.0,Raipur,Shankar Nagar,2024-06-09,New,Card
CU019365,Sai Garde,Female,51.0,Raipur,Telibandha,2024-10-30,Returning,Card
CU019366,Yasti Dara,Male,28.0,bhilai,Sector 10,2024-12-10,Premium,UPI
CU019367,Omaja Pillai,Female,32.0,Bhilai,Sector 9,2025-07-09,Returning,UPI
CU019368,Akshay Memon,Male,43.0,Bilaspur,Vyapar Vihar,2024-06-18,Returning,Card
CU019369,Parth Shetty,Male,37.0,Raipur,Telibandha,2025-04-08,New,UPI
CU019370,Dalaja Sharma,Female,28.0,Raipur,Avanti Vihar,2024-06-21,New,UPI
CU019371,Anirudh Rajagopalan,Male,41.0,Rajnandgaon,Station Para,2025-06-27,Premium,Card
CU019372,Farhan Jha,Male,46.0,Raipur,Shankar Nagar,2025-07-12,Returning,Wallet
CU019373,Geetika Tata,Female,43.0,Raipur,Avanti Vihar,2025-08-14,New,Card
CU019374,Mohammed Loyal,Female,46.0,Bhilai,Sector 10,2025-02-17,New,UPI
CU019375,Kalpit Kata,Male,47.0,Raipur,Shankar Nagar,2025-02-03,Returning,UPI
CU019376,Chaitanya Ravi,Male,38.0,Bhilai,Supela,2024-10-16,Returning,UPI
CU019377,Tanveer Kota,Female,35.0,Bilaspur,Tarbahar,2026-02-05,Returning,Cash on Delivery
CU019378,Lopa Bala,Female,54.0,Bilaspur,Tarbahar,2026-02-26,New,Card
CU019379,Maanav Sami,Female,33.0,Bilaspur,Link Road,2024-06-15,Returning,Cash on Delivery
CU019380,Manbir Karpe,Male,48.0,Raipur,VIP Road,2026-03-09,Returning,Card
CU019381,Laksh Merchant,Male,52.0,Raipur,Telibandha,2025-05-09,Premium,UPI
CU019382,Yadavi Sinha,Male,61.0,DURG,Borsi,2025-06-21,New,Cash on Delivery
CU019383,Isha Kunda,Female,28.0,Raipur,Telibandha,2025-08-06,Returning,Card
CU019384,Oni Aurora,Male,31.0,Raipur,Shankar Nagar,2024-08-27,New,Cash on Delivery
CU019385,Jairaj Sabharwal,Male,22.0,Bhilai,Smriti Nagar,2026-02-16,Returning,UPI
CU019386,Jalsa Goswami,Female,57.0,Bilaspur,Sarkanda,2026-02-08,New,Cash on Delivery
CU019387,Deepa Varty,Female,42.0,Raipur,Telibandha,2025-01-24,New,UPI
CU019388,Patrick Sachar,Male,,Korba,Transport Nagar,2024-12-23,Returning,UPI
CU019389,Ekanta Mane,Female,57.0,Raipur,Devendra Nagar,2026-01-17,Returning,UPI
CU019390,Triveni Tandon,Male,18.0,Rajnandgaon,Civil Lines,2025-03-20,New,UPI
CU019391,Idika Buch,Female,27.0,Raipur,Shankar Nagar,2024-10-15,New,UPI
CU019392,Adya Choudhry,Male,24.0,Bilaspur,Tarbahar,2025-09-20,Returning,Card
CU019393,Mohini Mishra,Male,62.0,Bhilai,Sector 10,2024-04-12,Returning,UPI
CU019394,Sanaya Sinha,Female,57.0,Durg,Borsi,2025-09-23,Returning,UPI
CU019395,Gopal Dar,Male,49.0,Bhilai,Sector 9,2025-07-25,Premium,UPI
CU019396,Dayita Bassi,Female,52.0,Korba,Transport Nagar,2025-03-01,Premium,Wallet
CU019397,Aadhya Sekhon,Female,44.0,Durg,Adarsh Nagar,2025-05-08,Premium,UPI
CU019398,Peter Issac,Male,26.0,Bilaspur,Vyapar Vihar,2025-04-28,Returning,UPI
CU019399,Krishna Choudhary,Female,39.0,Raipur,Avanti Vihar,2024-09-24,Premium,UPI
CU019400,Luke Pandit,Female,63.0,Raipur,Shankar Nagar,2026-03-11,Premium,UPI
CU019401,Zaitra Kuruvilla,Male,44.0,Rajnandgaon,Civil Lines,2025-03-31,Returning,UPI
CU019402,Onkar Sathe,Male,44.0,Korba,Transport Nagar,2025-03-28,Returning,Cash on Delivery
CU019403,Yashica Balakrishnan,Male,25.0,Raipur,Avanti Vihar,2025-06-19,New,Card
CU019404,Jalsa Nanda,Male,36.0,Raipur,Devendra Nagar,2025-08-28,Premium,UPI
CU019405,Parth Pradhan,Female,55.0,Raipur,Avanti Vihar,2025-03-08,Returning,UPI
CU019406,Neel Chopra,Male,35.0,Raipur,Devendra Nagar,2024-09-02,New,UPI
CU019407,Damini Morar,Female,53.0,Raipur,Telibandha,2025-01-26,Returning,Wallet
CU019408,Kavya Sampath,Male,49.0,Durg,Adarsh Nagar,2025-06-26,Returning,Wallet
CU019409,Mahika Oommen,Male,63.0,Raipur,Avanti Vihar,2024-09-27,Returning,Cash on Delivery
CU019410,Yahvi Kalla,Female,64.0,Korba,Transport Nagar,2024-08-08,New,UPI
CU019411,Arjun Mitter,Female,52.0,Rajnandgaon,Civil Lines,2024-07-17,Returning,Card
CU019412,Brijesh Gade,Female,57.0,Raipur,Telibandha,2024-12-23,Returning,UPI
CU019413,Sudiksha Dasgupta,Male,63.0,Bhilai,Vaishali Nagar,2025-10-21,New,Wallet
CU019414,Janani Bajaj,Female,19.0,Bhilai,Supela,2025-02-22,Returning,UPI
CU019415,Yashodhara Goyal,Female,42.0,Raipur,VIP Road,2024-11-11,Returning,UPI
CU019416,Laksh Amble,Male,57.0,Bilaspur,Vyapar Vihar,2025-08-03,New,Cash on Delivery
CU019417,Jhalak Varkey,Female,35.0,Bilaspur,Link Road,2025-10-30,Returning,UPI
CU019418,Wridesh Saxena,Male,60.0,Raipur,Civil Lines,2024-05-30,Returning,UPI
CU019419,Fitan Sankaran,Female,35.0,Korba,Transport Nagar,2026-02-15,New,Cash on Delivery
CU019420,Aishani Prasad,Male,21.0,Raipur,Avanti Vihar,2024-06-13,New,UPI
CU019421,Aishani Balay,Female,46.0,Raipur,Avanti Vihar,2025-09-10,Premium,Wallet
CU019422,Janaki Toor,Male,60.0,Rajnandgaon,Civil Lines,2024-05-08,Returning,Wallet
CU019423,Oscar Kaul,Male,21.0,Raipur,Devendra Nagar,2024-11-06,Returning,UPI
CU019424,Dev Varghese,Female,60.0,Raipur,Telibandha,2025-01-03,Returning,UPI
CU019425,Ishita Dugar,Male,52.0,Raipur,Avanti Vihar,2024-08-21,New,UPI
CU019426,Nachiket Sarna,Female,56.0,Raipur,Telibandha,2024-08-25,Returning,Card
CU019427,Bahadurjit Gopal,Male,60.0,Bhilai,Sector 9,2024-12-21,New,UPI
CU019428,Bhanumati Pant,Male,40.0,Bilaspur,Tarbahar,2025-10-13,Premium,Cash on Delivery
CU019429,Dipta Mane,Male,49.0,Bhilai,Vaishali Nagar,2025-03-25,Returning,UPI
CU019430,Nakul Barad,Female,30.0,Bilaspur,Sarkanda,2025-11-23,New,UPI
CU019431,Chaitaly Thakkar,Female,62.0,Raipur,Shankar Nagar,2025-11-11,Returning,UPI
CU019432,Pranav Choudhry,Female,25.0,Bhilai,Sector 10,2024-09-26,Returning,Card
CU019433,Yamini Ratti,Male,58.0,Rajnandgaon,Civil Lines,2025-02-21,New,UPI
CU019434,William Kothari,Female,26.0,Durg,Adarsh Nagar,2025-06-23,Returning,UPI
CU019435,Warinder Shah,Female,38.0,Durg,Borsi,2024-10-19,New,Cash on Delivery
CU019436,Priya Kale,Female,63.0,Raipur,Civil Lines,2025-03-23,Returning,UPI
CU019437,Samuel Behl,Male,42.0,Bhilai,Vaishali Nagar,2024-11-03,New,UPI
CU019438,Falan Sastry,Female,47.0,Durg,Malviya Nagar,2024-08-25,New,UPI
CU019439,Irya Parekh,Male,34.0,Korba,Transport Nagar,2024-05-24,Returning,UPI
CU019440,Qushi Gulati,Male,44.0,Bilaspur,Vyapar Vihar,2025-07-08,Returning,UPI
CU019441,Kavya Dar,Male,64.0,Bhilai,Smriti Nagar,2025-03-18,New,UPI
CU019442,Odika Date,Female,20.0,Raipur,Telibandha,2025-09-20,Premium,UPI
CU019443,Ijaya Sampath,Male,22.0,Raipur,Avanti Vihar,2024-05-20,New,Card
CU019444,Anamika Puri,Male,35.0,Raipur,Telibandha,2025-12-02,New,UPI
CU019445,Watika Mandal,Male,63.0,Bhilai,Supela,2026-02-27,Returning,UPI
CU019446,Charan Khalsa,Female,46.0,Raipur,Devendra Nagar,2024-11-07,Premium,UPI
CU019447,Simon Sachdev,Female,60.0,Bhilai,Vaishali Nagar,2026-03-12,New,UPI
CU019448,Yagnesh Varty,Female,60.0,Bilaspur,Tarbahar,2024-07-22,Returning,UPI
CU019449,Chatura Datta,Female,48.0,Bilaspur,Tarbahar,2025-04-22,Returning,UPI
CU019450,Yasti Sha,Male,44.0,Bilaspur,Link Road,2026-02-09,Premium,UPI
